Time (Date hh:mm:ss.ms),L-Max dB -A,LEQ dB -A,L-Min dB -A,L-PeakdB -A
2025/03/29 21:32:00,33.923247,32.823247,32.423247,48.423247
2025/03/29 21:33:00,33.523247,33.023247,32.323247,47.023247
2025/03/29 21:34:00,33.823247,32.823247,32.223247,49.623247
2025/03/29 21:35:00,33.223247,32.123247,31.623247,46.523247
2025/03/29 21:36:00,33.623247,32.023247,31.223247,48.823247
2025/03/29 21:37:00,33.023247,31.823247,31.023247,49.923247
2025/03/29 21:38:00,33.723247,31.823247,31.123247,50.523247
2025/03/29 21:39:00,33.223247,32.223247,31.923247,50.423247
2025/03/29 21:40:00,54.423247,42.023247,32.023247,74.523247
2025/03/29 21:41:00,51.723247,40.623247,32.023247,72.523247
2025/03/29 21:42:00,45.523247,34.823247,31.623247,69.223247
2025/03/29 21:43:00,51.623247,40.423247,31.523247,81.123247
2025/03/29 21:44:00,48.823247,38.323247,31.423247,65.823247
2025/03/29 21:45:00,47.723247,37.223247,32.023247,65.623247
2025/03/29 21:46:00,44.823247,36.023247,31.523247,62.323247
2025/03/29 21:47:00,34.123247,32.323247,31.523247,51.723247
2025/03/29 21:48:00,33.723247,32.223247,31.623247,54.323247
2025/03/29 21:49:00,33.923247,32.923247,32.123247,52.323247
2025/03/29 21:50:00,33.323247,32.823247,32.223247,46.623247
2025/03/29 21:51:00,34.323247,32.923247,32.323247,51.623247
2025/03/29 21:52:00,33.323247,33.023247,32.323247,47.023247
2025/03/29 21:53:00,34.423247,33.023247,32.723247,52.223247
2025/03/29 21:54:00,34.123247,32.923247,32.623247,53.023247
2025/03/29 21:55:00,37.523247,32.823247,31.923247,61.323247
2025/03/29 21:56:00,33.823247,32.423247,31.823247,51.123247
2025/03/29 21:57:00,33.923247,32.523247,31.723247,49.923247
2025/03/29 21:58:00,44.523247,35.223247,32.323247,72.723247
2025/03/29 21:59:00,40.523247,33.123247,31.823247,66.023247
2025/03/29 22:00:00,36.723247,32.423247,31.223247,60.123247
2025/03/29 22:01:00,33.723247,32.223247,31.323247,52.623247
2025/03/29 22:02:00,36.123247,33.223247,32.323247,48.523247
2025/03/29 22:03:00,36.623247,33.023247,31.823247,52.923247
2025/03/29 22:04:00,34.223247,32.123247,31.723247,52.023247
2025/03/29 22:05:00,36.323247,32.023247,30.923247,57.523247
2025/03/29 22:06:00,34.623247,32.223247,31.123247,52.023247
2025/03/29 22:07:00,33.323247,32.523247,32.123247,47.323247
2025/03/29 22:08:00,33.823247,32.323247,31.923247,53.123247
2025/03/29 22:09:00,34.523247,32.523247,32.223247,54.523247
2025/03/29 22:10:00,32.723247,32.023247,31.323247,45.823247
2025/03/29 22:11:00,33.523247,32.123247,31.423247,52.023247
2025/03/29 22:12:00,33.823247,31.923247,31.423247,52.623247
2025/03/29 22:13:00,32.523247,32.023247,31.423247,46.123247
2025/03/29 22:14:00,36.523247,32.723247,31.723247,53.623247
2025/03/29 22:15:00,32.523247,32.323247,32.223247,46.923247
2025/03/29 22:16:00,34.123247,32.523247,32.223247,51.823247
2025/03/29 22:17:00,32.723247,32.423247,32.223247,46.623247
2025/03/29 22:18:00,34.123247,32.523247,32.323247,52.823247
2025/03/29 22:19:00,34.123247,32.523247,32.223247,51.723247
2025/03/29 22:20:00,32.623247,32.223247,31.923247,46.623247
2025/03/29 22:21:00,33.723247,32.223247,31.923247,51.823247
2025/03/29 22:22:00,32.523247,32.123247,31.723247,45.623247
2025/03/29 22:23:00,34.123247,32.023247,31.723247,52.423247
2025/03/29 22:24:00,34.223247,31.923247,31.723247,52.823247
2025/03/29 22:25:00,32.123247,31.923247,31.723247,45.323247
2025/03/29 22:26:00,33.723247,31.923247,31.723247,52.623247
2025/03/29 22:27:00,32.023247,31.923247,31.723247,45.523247
2025/03/29 22:28:00,34.023247,32.023247,31.723247,53.823247
2025/03/29 22:29:00,34.623247,32.823247,32.323247,54.123247
2025/03/29 22:30:00,32.923247,32.623247,32.323247,46.023247
2025/03/29 22:31:00,34.523247,32.623247,32.323247,52.723247
2025/03/29 22:32:00,34.823247,32.923247,32.623247,53.523247
2025/03/29 22:33:00,33.223247,32.723247,32.423247,47.423247
2025/03/29 22:34:00,34.923247,32.923247,32.623247,52.623247
2025/03/29 22:35:00,33.723247,33.123247,32.823247,48.823247
2025/03/29 22:36:00,35.023247,33.023247,32.723247,53.223247
2025/03/29 22:37:00,33.623247,33.023247,32.623247,50.023247
2025/03/29 22:38:00,40.523247,34.023247,32.223247,61.523247
2025/03/29 22:39:00,34.023247,32.523247,32.223247,53.023247
2025/03/29 22:40:00,32.923247,32.523247,32.223247,50.623247
2025/03/29 22:41:00,34.423247,32.623247,32.223247,52.623247
2025/03/29 22:42:00,33.123247,32.523247,32.323247,48.323247
2025/03/29 22:43:00,34.323247,32.623247,32.323247,52.023247
2025/03/29 22:44:00,34.523247,32.623247,32.323247,53.723247
2025/03/29 22:45:00,33.023247,32.323247,32.023247,53.523247
2025/03/29 22:46:00,34.123247,32.323247,32.123247,51.923247
2025/03/29 22:47:00,34.123247,32.523247,32.023247,54.123247
2025/03/29 22:48:00,34.123247,32.323247,31.823247,46.623247
2025/03/29 22:49:00,33.923247,32.023247,31.723247,53.423247
2025/03/29 22:50:00,32.223247,31.923247,31.723247,45.623247
2025/03/29 22:51:00,33.723247,31.923247,31.723247,52.123247
2025/03/29 22:52:00,33.623247,32.023247,31.723247,52.623247
2025/03/29 22:53:00,32.123247,31.923247,31.823247,45.923247
2025/03/29 22:54:00,33.723247,32.023247,31.823247,51.923247
2025/03/29 22:55:00,33.623247,32.223247,31.823247,50.523247
2025/03/29 22:56:00,34.023247,32.123247,31.823247,53.023247
2025/03/29 22:57:00,34.123247,32.423247,32.023247,52.623247
2025/03/29 22:58:00,32.523247,32.223247,32.023247,46.023247
2025/03/29 22:59:00,34.323247,32.523247,32.023247,50.223247
2025/03/29 23:00:00,36.623247,32.723247,32.323247,56.923247
2025/03/29 23:01:00,34.023247,32.423247,32.223247,51.023247
2025/03/29 23:02:00,34.123247,32.423247,32.223247,51.823247
2025/03/29 23:03:00,32.723247,32.423247,32.223247,46.023247
2025/03/29 23:04:00,34.223247,32.523247,32.223247,51.723247
2025/03/29 23:05:00,32.723247,32.423247,32.223247,46.423247
2025/03/29 23:06:00,33.723247,32.623247,32.423247,50.623247
2025/03/29 23:07:00,34.123247,32.623247,32.323247,51.923247
2025/03/29 23:08:00,33.523247,32.823247,32.323247,47.023247
2025/03/29 23:09:00,33.923247,33.023247,32.623247,50.223247
2025/03/29 23:10:00,33.223247,32.923247,32.723247,47.223247
2025/03/29 23:11:00,34.123247,32.923247,32.523247,50.123247
2025/03/29 23:12:00,34.123247,32.723247,32.523247,51.723247
2025/03/29 23:13:00,33.923247,32.723247,32.323247,46.623247
2025/03/29 23:14:00,33.823247,32.723247,32.423247,50.823247
2025/03/29 23:15:00,32.923247,32.623247,32.423247,46.923247
2025/03/29 23:16:00,34.223247,32.723247,32.423247,50.023247
2025/03/29 23:17:00,34.023247,32.723247,32.423247,52.223247
2025/03/29 23:18:00,34.323247,32.523247,31.923247,53.823247
2025/03/29 23:19:00,33.423247,32.123247,31.923247,51.123247
2025/03/29 23:20:00,32.523247,32.123247,31.823247,47.223247
2025/03/29 23:21:00,33.823247,32.323247,31.923247,52.923247
2025/03/29 23:22:00,32.723247,32.423247,32.123247,46.623247
2025/03/29 23:23:00,33.723247,32.323247,32.123247,52.923247
2025/03/29 23:24:00,33.723247,32.623247,32.123247,50.523247
2025/03/29 23:25:00,32.923247,32.523247,32.323247,46.323247
2025/03/29 23:26:00,33.323247,32.523247,32.323247,49.423247
2025/03/29 23:27:00,33.523247,32.523247,32.323247,45.923247
2025/03/29 23:28:00,33.423247,32.523247,32.223247,48.523247
2025/03/29 23:29:00,33.423247,32.523247,32.223247,49.823247
2025/03/29 23:30:00,33.223247,32.623247,32.323247,48.523247
2025/03/29 23:31:00,33.723247,32.623247,32.323247,49.323247
2025/03/29 23:32:00,33.523247,32.623247,32.423247,48.923247
2025/03/29 23:33:00,32.723247,32.423247,32.123247,46.523247
2025/03/29 23:34:00,33.323247,32.323247,32.023247,49.723247
2025/03/29 23:35:00,32.523247,32.323247,32.123247,46.023247
2025/03/29 23:36:00,33.023247,32.123247,31.923247,48.923247
2025/03/29 23:37:00,32.523247,32.123247,31.923247,45.623247
2025/03/29 23:38:00,33.223247,32.123247,31.923247,50.323247
2025/03/29 23:39:00,33.423247,32.123247,31.923247,50.923247
2025/03/29 23:40:00,32.323247,32.123247,31.923247,45.923247
2025/03/29 23:41:00,34.223247,33.023247,31.923247,51.523247
2025/03/29 23:42:00,33.523247,33.123247,32.823247,47.023247
2025/03/29 23:43:00,34.023247,33.023247,32.623247,50.323247
2025/03/29 23:44:00,34.323247,33.123247,32.723247,50.223247
2025/03/29 23:45:00,34.423247,33.123247,32.823247,47.623247
2025/03/29 23:46:00,34.323247,33.223247,32.923247,53.523247
2025/03/29 23:47:00,33.323247,33.123247,32.923247,46.723247
2025/03/29 23:48:00,34.423247,33.523247,32.923247,52.023247
2025/03/29 23:49:00,34.823247,33.623247,33.323247,51.623247
2025/03/29 23:50:00,33.823247,33.623247,33.423247,47.023247
2025/03/29 23:51:00,34.723247,33.623247,33.423247,51.723247
2025/03/29 23:52:00,34.123247,33.623247,33.423247,49.523247
2025/03/29 23:53:00,34.823247,33.623247,33.423247,51.523247
2025/03/29 23:54:00,34.823247,33.823247,33.523247,52.323247
2025/03/29 23:55:00,34.023247,33.423247,33.023247,47.323247
2025/03/29 23:56:00,34.523247,33.223247,32.923247,51.423247
2025/03/29 23:57:00,34.623247,33.023247,32.723247,51.523247
2025/03/29 23:58:00,34.523247,32.723247,32.223247,53.323247
2025/03/29 23:59:00,34.423247,32.423247,31.923247,52.023247
2025/03/30 0:00:00,36.223247,32.223247,31.923247,57.123247
2025/03/30 0:01:00,34.223247,32.223247,31.923247,51.923247
2025/03/30 0:02:00,32.423247,32.123247,31.923247,45.623247
2025/03/30 0:03:00,34.223247,32.223247,31.923247,53.523247
2025/03/30 0:04:00,34.023247,32.223247,31.923247,52.723247
2025/03/30 0:05:00,32.323247,32.123247,31.923247,45.723247
2025/03/30 0:06:00,34.223247,32.223247,31.923247,53.823247
2025/03/30 0:07:00,33.023247,32.123247,31.923247,50.123247
2025/03/30 0:08:00,33.923247,32.223247,31.923247,53.823247
2025/03/30 0:09:00,34.323247,32.423247,31.923247,54.823247
2025/03/30 0:10:00,32.623247,32.323247,32.123247,46.323247
2025/03/30 0:11:00,34.123247,32.423247,32.123247,51.923247
2025/03/30 0:12:00,34.423247,32.723247,32.423247,52.823247
2025/03/30 0:13:00,33.323247,32.523247,32.323247,46.623247
2025/03/30 0:14:00,34.423247,32.523247,32.323247,53.823247
2025/03/30 0:15:00,32.723247,32.523247,32.323247,46.123247
2025/03/30 0:16:00,34.223247,32.523247,32.223247,53.423247
2025/03/30 0:17:00,32.923247,32.623247,32.323247,46.723247
2025/03/30 0:18:00,34.223247,32.623247,32.423247,51.523247
2025/03/30 0:19:00,34.423247,32.723247,32.423247,53.023247
2025/03/30 0:20:00,33.423247,32.623247,32.223247,45.823247
2025/03/30 0:21:00,33.923247,32.723247,32.223247,52.223247
2025/03/30 0:22:00,33.423247,33.123247,32.923247,47.123247
2025/03/30 0:23:00,34.823247,33.123247,32.823247,53.023247
2025/03/30 0:24:00,34.923247,33.123247,32.823247,53.623247
2025/03/30 0:25:00,33.723247,33.123247,32.823247,49.523247
2025/03/30 0:26:00,34.423247,33.123247,32.923247,52.623247
2025/03/30 0:27:00,33.423247,33.123247,32.823247,47.523247
2025/03/30 0:28:00,34.723247,33.423247,32.923247,54.123247
2025/03/30 0:29:00,35.123247,33.423247,33.123247,53.323247
2025/03/30 0:30:00,33.523247,33.323247,33.023247,46.823247
2025/03/30 0:31:00,34.923247,33.423247,33.023247,53.323247
2025/03/30 0:32:00,34.923247,33.423247,33.123247,53.623247
2025/03/30 0:33:00,34.823247,33.723247,33.323247,48.723247
2025/03/30 0:34:00,35.323247,33.723247,33.423247,54.823247
2025/03/30 0:35:00,34.623247,33.923247,33.423247,48.223247
2025/03/30 0:36:00,35.523247,33.923247,33.623247,53.923247
2025/03/30 0:37:00,34.223247,33.523247,33.023247,47.423247
2025/03/30 0:38:00,35.023247,32.823247,32.423247,54.323247
2025/03/30 0:39:00,34.223247,32.623247,32.323247,51.823247
2025/03/30 0:40:00,33.323247,32.623247,32.323247,54.923247
2025/03/30 0:41:00,34.523247,32.823247,32.523247,54.923247
2025/03/30 0:42:00,32.823247,32.723247,32.423247,46.523247
2025/03/30 0:43:00,34.223247,32.723247,32.223247,52.123247
2025/03/30 0:44:00,34.223247,32.523247,32.223247,53.823247
2025/03/30 0:45:00,32.623247,32.423247,32.223247,46.023247
2025/03/30 0:46:00,34.023247,32.323247,32.023247,51.723247
2025/03/30 0:47:00,33.923247,32.223247,32.023247,52.723247
2025/03/30 0:48:00,33.323247,32.023247,31.323247,46.123247
2025/03/30 0:49:00,34.023247,32.223247,32.023247,52.123247
2025/03/30 0:50:00,32.523247,32.223247,31.923247,46.423247
2025/03/30 0:51:00,33.723247,32.223247,32.023247,51.523247
2025/03/30 0:52:00,33.723247,32.223247,32.023247,51.923247
2025/03/30 0:53:00,32.423247,31.923247,31.323247,45.523247
2025/03/30 0:54:00,33.823247,32.223247,32.023247,52.423247
2025/03/30 0:55:00,33.023247,32.223247,32.023247,49.323247
2025/03/30 0:56:00,34.623247,32.523247,32.123247,50.923247
2025/03/30 0:57:00,34.223247,32.223247,31.623247,51.823247
2025/03/30 0:58:00,35.323247,33.123247,32.123247,56.923247
2025/03/30 0:59:00,34.923247,33.423247,33.123247,52.123247
2025/03/30 1:00:00,36.823247,33.423247,32.723247,55.823247
2025/03/30 1:01:00,34.923247,33.523247,33.223247,52.323247
2025/03/30 1:02:00,34.923247,33.523247,33.223247,52.823247
2025/03/30 1:03:00,33.923247,33.423247,33.023247,46.923247
2025/03/30 1:04:00,35.023247,33.623247,33.223247,52.423247
2025/03/30 1:05:00,34.123247,33.423247,33.123247,53.023247
2025/03/30 1:06:00,34.523247,33.323247,33.023247,52.023247
2025/03/30 1:07:00,34.323247,33.223247,33.023247,51.523247
2025/03/30 1:08:00,33.923247,33.623247,33.123247,47.423247
2025/03/30 1:09:00,35.023247,33.423247,33.123247,52.123247
2025/03/30 1:10:00,33.823247,33.523247,33.223247,46.523247
2025/03/30 1:11:00,34.523247,33.523247,33.223247,50.623247
2025/03/30 1:12:00,34.723247,33.823247,33.523247,51.223247
2025/03/30 1:13:00,34.623247,33.623247,33.323247,48.523247
2025/03/30 1:14:00,34.623247,33.523247,33.323247,50.423247
2025/03/30 1:15:00,33.823247,33.623247,33.423247,47.323247
2025/03/30 1:16:00,34.523247,33.623247,33.323247,51.023247
2025/03/30 1:17:00,34.523247,33.623247,33.423247,50.123247
2025/03/30 1:18:00,33.823247,33.223247,32.923247,47.723247
2025/03/30 1:19:00,35.123247,33.523247,33.023247,50.623247
2025/03/30 1:20:00,33.723247,33.323247,33.123247,46.923247
2025/03/30 1:21:00,34.723247,33.523247,33.123247,53.423247
2025/03/30 1:22:00,34.023247,33.623247,33.323247,47.023247
2025/03/30 1:23:00,34.723247,33.823247,33.423247,51.823247
2025/03/30 1:24:00,34.323247,33.523247,33.323247,50.723247
2025/03/30 1:25:00,33.823247,33.523247,33.323247,47.323247
2025/03/30 1:26:00,34.323247,33.723247,33.423247,51.923247
2025/03/30 1:27:00,34.023247,33.723247,33.423247,47.823247
2025/03/30 1:28:00,34.423247,33.723247,33.423247,50.423247
2025/03/30 1:29:00,34.323247,33.623247,33.223247,51.723247
2025/03/30 1:30:00,34.223247,33.523247,33.223247,48.223247
2025/03/30 1:31:00,34.523247,33.723247,33.223247,51.823247
2025/03/30 1:32:00,34.023247,33.323247,33.023247,51.523247
2025/03/30 1:33:00,35.723247,33.323247,32.823247,48.923247
2025/03/30 1:34:00,34.023247,33.223247,32.923247,50.123247
2025/03/30 1:35:00,33.523247,33.223247,32.923247,46.723247
2025/03/30 1:36:00,34.023247,33.223247,32.923247,52.023247
2025/03/30 1:37:00,33.923247,33.423247,33.023247,47.823247
2025/03/30 1:38:00,34.323247,33.223247,32.923247,51.523247
2025/03/30 1:39:00,34.423247,33.323247,32.823247,51.123247
2025/03/30 1:40:00,33.523247,33.323247,33.023247,46.823247
2025/03/30 1:41:00,34.323247,33.323247,33.023247,50.323247
2025/03/30 1:42:00,34.423247,33.523247,33.223247,48.223247
2025/03/30 1:43:00,34.423247,33.323247,33.023247,51.923247
2025/03/30 1:44:00,34.723247,33.423247,33.023247,50.923247
2025/03/30 1:45:00,33.823247,33.523247,33.223247,47.223247
2025/03/30 1:46:00,36.623247,34.523247,33.423247,51.523247
2025/03/30 1:47:00,34.223247,33.623247,33.323247,51.023247
2025/03/30 1:48:00,35.023247,33.823247,33.423247,52.223247
2025/03/30 1:49:00,35.823247,34.123247,33.623247,54.223247
2025/03/30 1:50:00,35.223247,33.923247,33.623247,52.623247
2025/03/30 1:51:00,34.923247,33.923247,33.623247,53.323247
2025/03/30 1:52:00,34.123247,33.723247,33.423247,48.123247
2025/03/30 1:53:00,34.823247,33.723247,33.423247,53.523247
2025/03/30 1:54:00,34.923247,33.723247,33.423247,51.623247
2025/03/30 1:55:00,33.723247,33.523247,33.323247,47.323247
2025/03/30 1:56:00,34.823247,33.623247,33.323247,51.523247
2025/03/30 1:57:00,33.923247,33.623247,33.223247,47.323247
2025/03/30 1:58:00,34.723247,33.123247,32.923247,54.023247
2025/03/30 1:59:00,34.823247,33.123247,32.923247,53.223247
2025/03/30 2:00:00,36.723247,33.223247,32.923247,56.323247
2025/03/30 2:01:00,34.623247,33.223247,32.923247,52.723247
2025/03/30 2:02:00,33.423247,33.223247,33.023247,46.723247
2025/03/30 2:03:00,34.723247,33.323247,33.123247,53.623247
2025/03/30 2:04:00,35.023247,33.423247,33.023247,52.923247
2025/03/30 2:05:00,34.023247,33.523247,33.223247,48.523247
2025/03/30 2:06:00,35.023247,33.623247,33.323247,53.423247
2025/03/30 2:07:00,34.623247,33.723247,33.323247,51.223247
2025/03/30 2:08:00,35.123247,33.623247,33.323247,53.923247
2025/03/30 2:09:00,35.023247,33.523247,33.323247,54.023247
2025/03/30 2:10:00,33.723247,33.423247,33.223247,46.723247
2025/03/30 2:11:00,34.823247,33.423247,33.123247,54.123247
2025/03/30 2:12:00,35.823247,33.823247,33.323247,53.223247
2025/03/30 2:13:00,37.623247,35.523247,33.723247,49.823247
2025/03/30 2:14:00,34.923247,33.423247,33.123247,53.023247
2025/03/30 2:15:00,36.023247,33.423247,33.023247,51.423247
2025/03/30 2:16:00,34.523247,33.123247,32.423247,52.523247
2025/03/30 2:17:00,33.223247,32.523247,32.223247,46.523247
2025/03/30 2:18:00,34.523247,32.923247,32.323247,51.923247
2025/03/30 2:19:00,34.723247,32.723247,32.223247,52.123247
2025/03/30 2:20:00,33.623247,32.723247,32.223247,47.923247
2025/03/30 2:21:00,34.423247,32.923247,32.223247,51.723247
2025/03/30 2:22:00,33.623247,32.923247,32.223247,47.323247
2025/03/30 2:23:00,34.323247,32.923247,32.323247,53.023247
2025/03/30 2:24:00,34.423247,32.523247,32.123247,52.923247
2025/03/30 2:25:00,36.523247,34.023247,32.323247,48.323247
2025/03/30 2:26:00,36.123247,33.923247,32.523247,53.923247
2025/03/30 2:27:00,34.423247,33.123247,32.523247,48.723247
2025/03/30 2:28:00,35.123247,33.823247,32.923247,53.123247
2025/03/30 2:29:00,35.323247,33.423247,32.823247,52.723247
2025/03/30 2:30:00,33.923247,33.423247,33.123247,47.523247
2025/03/30 2:31:00,35.423247,33.823247,33.223247,54.823247
2025/03/30 2:32:00,35.223247,33.423247,33.023247,52.323247
2025/03/30 2:33:00,37.023247,34.523247,33.323247,49.523247
2025/03/30 2:34:00,40.723247,35.423247,33.823247,53.023247
2025/03/30 2:35:00,34.423247,33.823247,33.123247,52.423247
2025/03/30 2:36:00,37.423247,33.923247,33.123247,55.223247
2025/03/30 2:37:00,43.623247,34.823247,33.423247,64.323247
2025/03/30 2:38:00,35.823247,33.923247,32.723247,52.723247
2025/03/30 2:39:00,34.123247,32.723247,32.223247,52.723247
2025/03/30 2:40:00,33.323247,32.823247,32.223247,46.923247
2025/03/30 2:41:00,34.423247,32.923247,32.323247,52.523247
2025/03/30 2:42:00,33.523247,32.623247,32.323247,47.023247
2025/03/30 2:43:00,34.223247,32.823247,32.223247,51.623247
2025/03/30 2:44:00,34.623247,32.823247,32.323247,53.123247
2025/03/30 2:45:00,33.423247,32.823247,32.323247,46.623247
2025/03/30 2:46:00,34.123247,32.923247,32.423247,50.723247
2025/03/30 2:47:00,34.123247,32.823247,32.323247,52.323247
2025/03/30 2:48:00,33.623247,32.823247,32.223247,47.523247
2025/03/30 2:49:00,39.323247,33.423247,32.423247,58.123247
2025/03/30 2:50:00,48.623247,38.023247,33.123247,68.123247
2025/03/30 2:51:00,48.023247,33.823247,32.523247,61.723247
2025/03/30 2:52:00,34.723247,33.423247,32.823247,51.723247
2025/03/30 2:53:00,34.023247,33.023247,32.623247,49.423247
2025/03/30 2:54:00,34.823247,33.223247,32.723247,51.723247
2025/03/30 2:55:00,35.623247,34.223247,32.923247,48.623247
2025/03/30 2:56:00,34.923247,33.323247,32.623247,50.323247
2025/03/30 2:57:00,35.723247,33.223247,32.723247,52.823247
2025/03/30 2:58:00,35.123247,33.423247,32.723247,48.723247
2025/03/30 2:59:00,34.323247,32.823247,32.523247,51.023247
2025/03/30 3:00:00,36.723247,33.223247,32.523247,56.623247
2025/03/30 3:01:00,37.123247,32.923247,32.423247,51.423247
2025/03/30 3:02:00,34.023247,32.723247,32.223247,51.423247
2025/03/30 3:03:00,33.423247,33.023247,32.423247,47.023247
2025/03/30 3:04:00,34.123247,32.723247,32.323247,52.823247
2025/03/30 3:05:00,33.523247,32.723247,32.223247,46.523247
2025/03/30 3:06:00,34.623247,32.823247,32.223247,51.923247
2025/03/30 3:07:00,34.323247,32.923247,32.223247,51.223247
2025/03/30 3:08:00,34.623247,33.223247,32.523247,51.523247
2025/03/30 3:09:00,34.523247,33.223247,32.623247,52.123247
2025/03/30 3:10:00,34.523247,33.423247,32.623247,49.223247
2025/03/30 3:11:00,35.023247,33.423247,32.723247,51.523247
2025/03/30 3:12:00,34.623247,33.423247,32.923247,50.323247
2025/03/30 3:13:00,34.023247,33.423247,33.023247,47.323247
2025/03/30 3:14:00,34.423247,33.323247,32.923247,50.623247
2025/03/30 3:15:00,34.223247,33.623247,33.223247,48.623247
2025/03/30 3:16:00,34.423247,33.323247,33.123247,50.223247
2025/03/30 3:17:00,34.223247,33.623247,32.723247,50.923247
2025/03/30 3:18:00,33.423247,32.823247,32.523247,50.923247
2025/03/30 3:19:00,34.723247,33.223247,32.623247,53.823247
2025/03/30 3:20:00,33.823247,33.123247,32.623247,49.323247
2025/03/30 3:21:00,34.023247,32.923247,32.423247,52.123247
2025/03/30 3:22:00,33.623247,33.123247,32.523247,47.023247
2025/03/30 3:23:00,34.323247,32.723247,32.423247,51.823247
2025/03/30 3:24:00,34.123247,32.823247,32.323247,49.923247
2025/03/30 3:25:00,35.723247,32.623247,32.123247,54.523247
2025/03/30 3:26:00,33.923247,32.823247,32.223247,51.623247
2025/03/30 3:27:00,33.223247,32.523247,32.223247,54.323247
2025/03/30 3:28:00,33.523247,32.823247,32.323247,49.623247
2025/03/30 3:29:00,33.523247,32.723247,32.223247,51.023247
2025/03/30 3:30:00,33.523247,32.723247,32.423247,46.623247
2025/03/30 3:31:00,33.523247,32.723247,32.323247,49.223247
2025/03/30 3:32:00,33.823247,32.823247,32.323247,50.823247
2025/03/30 3:33:00,39.723247,35.723247,32.623247,51.123247
2025/03/30 3:34:00,40.423247,34.723247,32.623247,52.623247
2025/03/30 3:35:00,33.623247,32.923247,32.523247,46.923247
2025/03/30 3:36:00,33.523247,32.823247,32.423247,49.923247
2025/03/30 3:37:00,34.023247,33.123247,32.623247,47.723247
2025/03/30 3:38:00,33.823247,32.923247,32.623247,51.523247
2025/03/30 3:39:00,33.923247,32.923247,32.423247,52.023247
2025/03/30 3:40:00,33.823247,33.423247,32.623247,47.123247
2025/03/30 3:41:00,34.523247,33.623247,33.423247,51.623247
2025/03/30 3:42:00,33.823247,33.623247,33.323247,47.023247
2025/03/30 3:43:00,34.723247,33.623247,33.223247,52.723247
2025/03/30 3:44:00,34.523247,33.523247,33.323247,51.023247
2025/03/30 3:45:00,33.823247,33.623247,33.323247,46.523247
2025/03/30 3:46:00,34.623247,33.623247,33.323247,51.923247
2025/03/30 3:47:00,33.723247,33.523247,33.223247,47.323247
2025/03/30 3:48:00,34.423247,33.523247,33.323247,51.723247
2025/03/30 3:49:00,34.723247,33.623247,33.323247,52.323247
2025/03/30 3:50:00,33.823247,33.523247,33.323247,47.323247
2025/03/30 3:51:00,34.523247,33.323247,32.623247,50.923247
2025/03/30 3:52:00,33.923247,33.423247,32.723247,47.123247
2025/03/30 3:53:00,35.023247,33.423247,32.723247,53.223247
2025/03/30 3:54:00,34.523247,33.023247,32.523247,55.723247
2025/03/30 3:55:00,33.923247,33.623247,32.723247,47.123247
2025/03/30 3:56:00,35.223247,33.623247,32.623247,51.623247
2025/03/30 3:57:00,33.823247,33.023247,32.823247,47.023247
2025/03/30 3:58:00,35.623247,33.923247,33.223247,60.323247
2025/03/30 3:59:00,34.623247,33.523247,32.823247,51.623247
2025/03/30 4:00:00,37.023247,33.423247,32.823247,56.823247
2025/03/30 4:01:00,35.323247,33.723247,33.023247,53.023247
2025/03/30 4:02:00,34.023247,33.423247,32.923247,47.423247
2025/03/30 4:03:00,34.923247,33.823247,33.023247,54.023247
2025/03/30 4:04:00,35.323247,33.823247,33.023247,53.323247
2025/03/30 4:05:00,33.823247,33.123247,32.523247,47.223247
2025/03/30 4:06:00,35.323247,33.823247,33.023247,54.323247
2025/03/30 4:07:00,33.923247,32.923247,32.523247,47.223247
2025/03/30 4:08:00,35.023247,33.623247,33.123247,53.423247
2025/03/30 4:09:00,38.923247,33.323247,32.523247,54.123247
2025/03/30 4:10:00,33.823247,33.323247,32.323247,46.923247
2025/03/30 4:11:00,34.723247,32.923247,32.323247,50.423247
2025/03/30 4:12:00,34.923247,33.123247,32.323247,52.523247
2025/03/30 4:13:00,34.123247,33.223247,32.523247,47.323247
2025/03/30 4:14:00,34.223247,32.723247,32.423247,51.323247
2025/03/30 4:15:00,33.823247,33.023247,32.523247,48.123247
2025/03/30 4:16:00,34.323247,33.323247,32.523247,52.223247
2025/03/30 4:17:00,33.823247,33.123247,32.323247,53.723247
2025/03/30 4:18:00,34.223247,33.223247,32.523247,53.023247
2025/03/30 4:19:00,35.723247,33.623247,32.623247,52.523247
2025/03/30 4:20:00,34.323247,33.323247,32.623247,49.623247
2025/03/30 4:21:00,34.223247,33.223247,32.523247,51.023247
2025/03/30 4:22:00,34.123247,33.423247,32.723247,47.423247
2025/03/30 4:23:00,34.523247,33.523247,32.823247,52.323247
2025/03/30 4:24:00,34.723247,33.323247,32.923247,53.923247
2025/03/30 4:25:00,34.323247,33.623247,32.923247,47.823247
2025/03/30 4:26:00,34.523247,33.523247,32.823247,51.623247
2025/03/30 4:27:00,34.023247,33.123247,32.623247,46.923247
2025/03/30 4:28:00,35.323247,33.423247,32.623247,54.723247
2025/03/30 4:29:00,35.223247,33.323247,32.823247,53.023247
2025/03/30 4:30:00,33.923247,32.823247,32.323247,46.423247
2025/03/30 4:31:00,34.823247,33.023247,32.323247,52.523247
2025/03/30 4:32:00,34.823247,32.723247,32.123247,52.223247
2025/03/30 4:33:00,33.723247,33.523247,33.223247,46.823247
